ID article dans kezzia,Type d'article pour nom,Marque d'article pour nom,BIO (oui/non),Nom d'article au Super Cafoutch,Code barre,Nom fournisseur,Nom article chez fournisseur,Référence fournisseur,Colisage en unité de mesure,Prix HT par unité de mesure,Catégorie interne,TVA,Contrôle TVA,Poids net (kilo),Volume (litre),Lien vers photo,Pays d'origine,Produit en mercuriale (oui/non)
5 769,Infusion nord sud,-1336 SCOP-TI,non,Infusion nord sud -1336 SCOP-TI,3700968100527,SCOP-TI,,,12,"2,21","Alimentaire / Épicerie / Café, Chicorée, Cacao, Thé, Tisanes",A5.5-V5.5,ok,"0,037",,https://www.1336.fr/331-large_default/infusion-du-nord-au-sud.jpg,France,non
5 470,Vermonth blanc,- DISTILLERIE JANOT,non,Vermonth blanc - DISTILLERIE JANOT,3381661001672,Terroir Distillers,VERMOUTH BLANC,,6,"7,63",Alimentaire / Liquide / Liqueurs et Alcools Forts,A20.0-V20.0,ok,,1,https://www.naturopolis.fr/473-thickbox_default/vermouth-bio-blanc.jpg,France,non
3 391,Pastis,- DISTILLERIE JANOT,oui,Pastis - DISTILLERIE JANOT,3047960010226,Terroir Distillers,PASTIS BIO,,6,"11,45",Alimentaire / Liquide / Liqueurs et Alcools Forts,A20.0-V20.0,ok,,"0,7",https://www.naturopolis.fr/437-thickbox_default/pastis-janot.jpg,France,non
3 392,Whisky,- DISTILLERIE JANOT,oui,Whisky - DISTILLERIE JANOT,3047960010479,Terroir Distillers,WHISKY,,6,"13,85",Alimentaire / Liquide / Liqueurs et Alcools Forts,A20.0-V20.0,ok,,"0,7",https://www.naturopolis.fr/630-thickbox_default/whisky-bio-main-field.jpg,France,non
3 393,Limoncello,- DISTILLERIE JANOT,non,Limoncello - DISTILLERIE JANOT,3047960300570,Terroir Distillers,LIMONCELLO,,6,"8,45",Alimentaire / Liquide / Liqueurs et Alcools Forts,A20.0-V20.0,ok,,"0,7",https://static.openfoodfacts.org/images/products/304/796/030/0570/front_fr.3.full.jpg,France,non
3 394,Porto,- DISTILLERIE JANOT,non,Porto - DISTILLERIE JANOT,5606551002118,Terroir Distillers,PORTO,,6,"9,15",Alimentaire / Liquide / Liqueurs et Alcools Forts,A20.0-V20.0,ok,,"0,75",,France,non
3 395,Rhum ambré,- DISTILLERIE JANOT,oui,Rhum ambré - DISTILLERIE JANOT,3047960110209,Terroir Distillers,RHUM AMBRÉ,,6,"12,01",Alimentaire / Liquide / Liqueurs et Alcools Forts,A20.0-V20.0,ok,,"0,7",https://www.tobe.mc/945-tm_thickbox_default/rhum-cabana-libre-ambre-70-cl.jpg,France,non
4 868,Prosecco,- DISTILLERIE JANOT,non,Prosecco - DISTILLERIE JANOT,3381661002037,Terroir Distillers,PROSECCO,,6,"7,45",Alimentaire / Liquide / Liqueurs et Alcools Forts,A20.0-V20.0,ok,,"0,75",,France,non
5 469,Rhum blanc,- DISTILLERIE JANOT,oui,Rhum blanc - DISTILLERIE JANOT,3047960110216,Terroir Distillers,RHUM BLANC,,6,"12,05",Alimentaire / Liquide / Liqueurs et Alcools Forts,A20.0-V20.0,ok,,"0,7",https://www.carrefour.fr/media/1500x1500/Photosite/PGC/BOISSONS/3047960110216_PHOTOSITE_20200227_171740_0.jpg,France,non
5 471,Vermonth rouge,- DISTILLERIE JANOT,non,Vermonth rouge - DISTILLERIE JANOT,3381661001689,Terroir Distillers,VERMOUTH ROUGE,,6,"7,63",Alimentaire / Liquide / Liqueurs et Alcools Forts,A20.0-V20.0,ok,,1,https://images-na.ssl-images-amazon.com/images/I/51GVdxO-lyL._AC_SL1065_.jpg,France,non
4 837,Champagne brut Blanc de Noir,- JEAN LAURENT,non,Champagne brut Blanc de Noir - JEAN LAURENT,0491000000464,Jean Laurent,CHAMPAGNE BRUT BLANC DE NOIR,,6,"14,2",Alimentaire / Liquide / Liqueurs et Alcools Forts,A20.0-V20.0,ok,,"0,75",,France,non
5 714,Shampoing solide,- LAMAZUNA,non,Shampoing solide - LAMAZUNA,376020113214,Lamazuna,SHAMPOOING SOLIDE CHEV. GRAS - HERBES FOLLES  - LAMAZUNA,,8,"4,7","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,,"0,055",https://www.lamazuna.com/img/p/2/1/0/6/2106-large_default.jpg,France,non
5 437,Coffret lingettes,- LAMAZUNA,non,Coffret lingettes - LAMAZUNA,3760201130377,Lamazuna,COFFRET LINGETTES - LAMAZUNA,,6,"7,25",Non Alimentaire / Droguerie Hygiène / Linge et lessive,A20.0-V20.0,ok,,,https://www.lamazuna.com/img/p/7/5/0/750-large_default.jpg,France,non
5 438,Recharge lingettes,- LAMAZUNA,non,Recharge lingettes - LAMAZUNA,3760201130384,Lamazuna,RECHARGE LINGETTES - LAMAZUNA,,6,"4,1",Non Alimentaire / Droguerie Hygiène / Linge et lessive,A20.0-V20.0,ok,,,https://www.lamazuna.com/img/p/6/1/3/613-large_default.jpg,France,non
5 439,Oriculi,- LAMAZUNA,non,Oriculi - LAMAZUNA,3760201130605,Lamazuna,ORICULI - LAMAZUNA,,24,"1,75",Non Alimentaire / Bazar / Textile et Accessoires,A20.0-V20.0,ok,,,https://www.lamazuna.com/img/p/5/5/1/551-large_default.jpg,France,non
5 440,Dentifrice solide menthe,- LAMAZUNA,non,Dentifrice solide menthe - LAMAZUNA,3760201130476,Lamazuna,DENTIFRICE SOLIDE  MENTHE - LAMAZUNA,,9,4,"Non Alimentaire / Parfumerie / Dentifrices, Rasage",A20.0-V20.0,ok,"0,017",,https://www.lamazuna.com/img/p/2/0/7/3/2073-large_default.jpg,France,non
5 441,Déodorant solide,- LAMAZUNA,non,Déodorant solide - LAMAZUNA,3760201130513,Lamazuna,DEODORANT SOLIDE - LAMAZUNA,,8,"4,7","Non Alimentaire / Parfumerie / Dentifrices, Rasage",A20.0-V20.0,ok,"0,03",,https://www.lamazuna.com/img/p/2/1/2/6/2126-large_default.jpg,France,non
5 442,Pain de rasage,- LAMAZUNA,non,Pain de rasage - LAMAZUNA,3760201132388,Lamazuna,PAIN DE RASAGE - LAMAZUNA,,8,"5,21","Non Alimentaire / Parfumerie / Dentifrices, Rasage",A20.0-V20.0,ok,,,https://www.lamazuna.com/img/p/2/1/2/0/2120-large_default.jpg,France,non
5 443,Brosse à dent rechargeable souple,- LAMAZUNA,non,Brosse à dent rechargeable souple - LAMAZUNA,3760201131534,Lamazuna,BROSSE A DENT RECHARGEABLE - SOUPLE - LAMAZUNA,,6,"3,65","Non Alimentaire / Parfumerie / Dentifrices, Rasage",A20.0-V20.0,ok,,,https://www.lamazuna.com/img/p/2/0/5/0/2050-large_default.jpg,France,non
5 444,Brosse à dent rechargeable médium,- LAMAZUNA,non,Brosse à dent rechargeable médium - LAMAZUNA,3760201131374,Lamazuna,BROSSE A DENT RECHARGEABLE - MEDIUM - LAMAZUNA,,6,"3,65","Non Alimentaire / Parfumerie / Dentifrices, Rasage",A20.0-V20.0,ok,,,https://www.lamazuna.com/img/p/2/0/5/0/2050-large_default.jpg,France,non
5 445,Recharge brosse à dent - x3 tête souple,- LAMAZUNA,non,Recharge brosse à dent - x3 tête souple - LAMAZUNA,3760201131589,Lamazuna,RECHARGE BROSSE A DENT - 3 TÊTES SOUPLE - LAMAZUNA,,6,"4,95","Non Alimentaire / Parfumerie / Dentifrices, Rasage",A20.0-V20.0,ok,,,https://www.lamazuna.com/img/p/2/0/6/2/2062-large_default.jpg,France,non
5 446,Recharge brosse à dent - x3 tête médium,- LAMAZUNA,non,Recharge brosse à dent - x3 tête médium - LAMAZUNA,3760201131572,Lamazuna,RECHARGE BROSSE A DENT - 3 TÊTES MEDIUM - LAMAZUNA,,6,"4,95","Non Alimentaire / Parfumerie / Dentifrices, Rasage",A20.0-V20.0,ok,,,https://www.lamazuna.com/img/p/2/0/6/5/2065-large_default.jpg,France,non
5 468,Dentrifrice solide sauge citron,- LAMAZUNA,non,Dentrifrice solide sauge citron - LAMAZUNA,3760201131442,Lamazuna,DENTIFRICE SOLIDE SAUGE CITRON - LAMAZUNA,,9,4,"Non Alimentaire / Parfumerie / Dentifrices, Rasage",A20.0-V20.0,ok,"0,017",,https://www.lamazuna.com/img/p/2/0/7/8/2078-large_default.jpg,France,non
5 675,Shampoing solide citroné,- LAMAZUNA,non,Shampoing solide citroné - LAMAZUNA,3760201130506,Lamazuna,SHAMPOOING SOLIDE CHEV GRASLITSE CITRONE - LAMAZUNA,,8,"4,7","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,"0,055",,https://www.lamazuna.com/img/p/2/0/9/7/2097-large_default.jpg,France,non
5 676,Shampoing solide choco,- LAMAZUNA,non,Shampoing solide choco - LAMAZUNA,3760201130827,Lamazuna,SHAMPOOING SOLIDE NORMAUX CHOCO - LAMAZUNA,,8,"4,7","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,"0,055",,https://www.lamazuna.com/img/p/2/1/0/8/2108-large_default.jpg,France,non
5 677,Shampoing solide orange argan,- LAMAZUNA,non,Shampoing solide orange argan - LAMAZUNA,3760201130483,Lamazuna,SHAMPOOING SOLIDE SECS ORANGE ARGAN - LAMAZUNA,,8,"4,7","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,"0,055",,https://www.lamazuna.com/img/p/2/3/9/4/2394-large_default.jpg,France,non
5 687,Petite pompe à huile,- BOULANGERIE SALVATOR,oui,Petite pompe à huile - BOULANGERIE SALVATOR,0491000000471,Boulangerie Salvator,PETITE POMPE A HUILE ,,1,"1,61",Alimentaire / Produits Frais / Pain,A5.5-V5.5,ok,,,https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-9/60087811_339725186733594_1822113796286578688_o.jpg?_nc_cat=110&_nc_sid=110474&_nc_ohc=Fdm_92ldgr8AX_uCCm9&_nc_ht=scontent-cdg2-1.xx&oh=93f6e82620058de5c7246b7689a5ec27&oe=5ECDC9CE,France,oui
5 700,Grande pompe à huile,- BOULANGERIE SALVATOR,oui,Grande pompe à huile - BOULANGERIE SALVATOR,0491000000488,Boulangerie Salvator,GRANDE POMPE A HUILE,,1,"6,03",Alimentaire / Produits Frais / Pain,A5.5-V5.5,ok,,,https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-9/60087811_339725186733594_1822113796286578688_o.jpg?_nc_cat=110&_nc_sid=110474&_nc_ohc=Fdm_92ldgr8AX_uCCm9&_nc_ht=scontent-cdg2-1.xx&oh=93f6e82620058de5c7246b7689a5ec27&oe=5ECDC9CE,France,oui
4 946,Anchoix au naturel,- FERRIGNO,non,Anchoix au naturel - FERRIGNO,3251870006846,Ferrigno,1/10 ANCHOIS AU NATUREL A L'EAU DE SOURCE LA BONNE MERE,LBMANAT,6,"1,6",Alimentaire / Épicerie / Conserves de poisson,A5.5-V5.5,ok,"0,069",,http://www.ferrignosa.com/site/images/normal/Les-produits59156a3a5c7cf.jpg,France,non
4 947,Sardine à l'huile Ferrigno,- FERRIGNO,non,Sardine à l'huile Ferrigno - FERRIGNO,3251870006693,Ferrigno,,LBMTBB,6,"1,68",Alimentaire / Épicerie / Conserves de poisson,A5.5-V5.5,ok,"0,135",,http://www.ferrignosa.com/site/images/normal/Les-produits5915606272147.jpg,France,non
4 950,Rouille authentique,- FERRIGNO,non,Rouille authentique - FERRIGNO,3251870006983,Ferrigno,ROUILLE 110G BIO LA BONNE MERE,LBMROUB,6,"2,2",Alimentaire / Épicerie / Sauces,A5.5-V5.5,ok,"0,11",,http://www.ferrignosa.com/site/images/normal/Les-produits-Les-Belles-de-Marseille59b14979e55f8.jpg,France,non
4 954,Sardine à l'huile,- FERRIGNO,non,Sardine à l'huile - FERRIGNO,3251870004033,Ferrigno,1/6 P25 - SARDINES A L'HUILE D'OLIVE 135G LES BELLES DE MARSEILLE,BMEO,6,"1,75",Alimentaire / Épicerie / Conserves de poisson,A5.5-V5.5,ok,"0,135",,http://www.ferrignosa.com/site/images/normal/Les-produits59155f75b1961.jpg,France,non
5 383,Soupe poisson Sétoise,- FERRIGNO,non,Soupe poisson Sétoise - FERRIGNO,3760028710868,Saveur de Cocagne,SOUPE DE POISSONS À LA SÉTOISE 38% DE POISSONS 780G,300,6,"2,89",Alimentaire / Épicerie / Conserves de poisson,A5.5-V5.5,ok,"0,78",,http://www.ferrignosa.com/site/images/normal/Les-produits-Les-Belles-de-Marseille59b14ccdeeb25.jpg,France,non
5 384,Cassoulet confit de canard,- SAVEUR DE COCAGNE,non,Cassoulet confit de canard - SAVEUR DE COCAGNE,3760028710899,Saveur de Cocagne,CASSOULET CONFIT CANARD ET SAUCISSE DE TOULOUSE 780G,128,6,"4,98","Alimentaire / Épicerie / Conserves autres, Plats cuisinés etc",A5.5-V5.5,ok,"0,78",,,France,non
5 385,Térrine forestière,- SAVEUR DE COCAGNE,non,Térrine forestière - SAVEUR DE COCAGNE,3760028710271,Saveur de Cocagne,TERRINE FORESTIÈRE 180G,176,6,"1,7","Alimentaire / Épicerie / Conserves autres, Plats cuisinés etc",A5.5-V5.5,ok,"0,18",,https://static.openfoodfacts.org/images/products/376/002/871/0271/front_fr.11.full.jpg,France,non
5 554,Soupe aux favouilles,- FERRIGNO,non,Soupe aux favouilles - FERRIGNO,3251870006952,Ferrigno,SOUPE AUX FAVOUILLES 750ML BIO LA BONNE MERE,LBMFAVB,6,"4,9",Alimentaire / Épicerie / Conserves de poisson,A5.5-V5.5,ok,,"0,73",https://authentiqueorigine.eu/wp-content/uploads/2019/07/ferrigno-la-bonne-mer-soupe-aux-favouilles-bio-a-l-eau-de-source.jpg,France,non
5 555,Soupe de poisson,- FERRIGNO,non,Soupe de poisson - FERRIGNO,3251870006969,Ferrigno,SOUPE DE POISSON 750ML BIO LA BONNE MERE,LBMSOUPEB,6,"4,59",Alimentaire / Épicerie / Conserves de poisson,A5.5-V5.5,ok,,"0,73",https://authentiqueorigine.eu/wp-content/uploads/2019/01/ferrigno-la-bonne-mer-soupe-de-poissons-aux-algues-et-quinoa-bi.jpg,France,non
5 705,Savon cube végétal,- FER A CHEVAL,non,Savon cube végétal - FER A CHEVAL,3519590214058,Fer à Cheval,FAC BRUTE CUBE VEGETAL 100G EN PAV,021408,24,"1,32","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,"0,1",,https://images1.savon-de-marseille.com/752-thickbox_default/savon-de-marseille-cube-vegetal-100g.jpg,France,non
5 706,Stick détachant,- FER A CHEVAL,non,Stick détachant - FER A CHEVAL,3519590214294,Fer à Cheval,FAC MAISON STICK DETACHANT 150G,021419,35,"0,83",Non Alimentaire / Droguerie Hygiène / Matériel de Ménage,A20.0-V20.0,ok,"0,15",,https://images2.savon-de-marseille.com/293-thickbox_default/savon-de-marseille-stick-detachant-150g.jpg,France,non
5 708,Savon liquide pétales de rose,- FER A CHEVAL,non,Savon liquide pétales de rose - FER A CHEVAL,3519590252296,Fer à Cheval,FAC PARFUME 500ML - PETALES DE ROSE,025229,6,"4,96","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,,"0,5",https://images2.savon-de-marseille.com/424-thickbox_default/savon-liquide-de-marseille-surgras-rose-500ml.jpg,France,non
5 709,Savon liquide feuille de figuier,- FER A CHEVAL,non,Savon liquide feuille de figuier - FER A CHEVAL,3519590262219,Fer à Cheval,FAC PARFUME 500ML - FEUILLE DE FIGUIER,026221,6,"4,96","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,,"0,5",https://images1.savon-de-marseille.com/426-thickbox_default/savon-liquide-de-marseille-surgras-feuilles-de-figuier-500ml.jpg,France,non
5 710,Savon doux pétale de rose,- FER A CHEVAL,non,Savon doux pétale de rose - FER A CHEVAL,3519590213075,Fer à Cheval,FAC PARFUME 125G - PETALES DE ROSE,021307,14,"1,88","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,"0,125",,https://images1.savon-de-marseille.com/440-thickbox_default/savon-parfume-extra-doux-surgras-rose-125g.jpg,France,non
5 711,Savon doux thé blanc et yuzu,- FER A CHEVAL,non,Savon doux thé blanc et yuzu - FER A CHEVAL,3519590223029,Fer à Cheval,FAC PARFUME 125G - THE BLANC ET YUZU,022302,14,"1,88","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,"0,125",,https://images1.savon-de-marseille.com/460-thickbox_default/savon-parfume-extra-doux-surgras-the-blanc-yuzu-125g.jpg,France,non
5 712,Savon doux embruns & cédrat,- FER A CHEVAL,non,Savon doux embruns & cédrat - FER A CHEVAL,3519590223036,Fer à Cheval,FAC PARFUME 125G - EMBRUNS ET CEDRAT,022303,14,"1,88","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,"0,125",,https://images1.savon-de-marseille.com/465-thickbox_default/savon-parfume-extra-doux-surgras-embruns-cedrat-125g.jpg,France,non
5 713,Savon doux lavande vivifiante,- FER A CHEVAL,non,Savon doux lavande vivifiante - FER A CHEVAL,3519590213082,Fer à Cheval,FAC PARFUME 125G - LAVANDE VIVIFIANTE,021308,14,"1,88","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,"0,125",,https://images2.savon-de-marseille.com/433-thickbox_default/savon-doux-parfume-lavande-vivifiante-125g.jpg,France,non
5 735,Savon liquide huile d'olive,- FER A CHEVAL,non,Savon liquide huile d'olive - FER A CHEVAL,3519590252289,Fer à Cheval,FAC BRUTE SAVON LIQUIDE DE MARSEILLE A L'HUILE D'OLIVE 500mL,025228,12,"4,2","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,,"0,5",https://images2.savon-de-marseille.com/279-thickbox_default/savon-liquide-de-marseille-huile-olive-surgras-500ml.jpg,France,non
5 707,Spray multi-usage au savon de Marseille,- FER A CHEVAL,non,Spray multi-usage au savon de Marseille - FER A CHEVAL,3519590252258,Fer à Cheval,FAC MAISON SPRAY MULTI-USAGES 500ML,025225,12,"3,18",Non Alimentaire / Droguerie Hygiène / Matériel de Ménage,A20.0-V20.0,ok,,"0,5",https://images1.savon-de-marseille.com/282-thickbox_default/spray-multi-usages-500ml.jpg,France,non
5 461,Savon cube huille d'olive 100G,- FER A CHEVAL,non,Savon cube huille d'olive 100G - FER A CHEVAL,3519590214065,Fer à Cheval,FAC BRUTE CUBE VEGETAL 100G EN PAV,021408,24,"1,32","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,"0,1",,https://images2.savon-de-marseille.com/753-thickbox_default/savon-de-marseille-cube-olive-100g.jpg,France,non
5 462,Savon cube huille d'olive 300G,- FER A CHEVAL,non,Savon cube huille d'olive 300G - FER A CHEVAL,3519590214249,Fer à Cheval,FAC BRUTE CUBE OLIVE 300G,021424,16,"1,72","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,"0,3",,https://www.savon-de-marseille-licorne.com/wp-content/uploads/2016/05/673-Cube-300g-Neutre-600x400.jpg,France,non
5 463,Savon cube huille d'olive 600G,- FER A CHEVAL,non,Savon cube huille d'olive 600G - FER A CHEVAL,3519590214348,Fer à Cheval,FAC BRUTE CUBE OLIVE 600G,021434,12,"2,46","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,"0,6",,https://images1.savon-de-marseille.com/751-thickbox_default/savon-de-marseille-cube-olive-600g.jpg,France,non
5 464,Savon cube végétal 300G,- FER A CHEVAL,non,Savon cube végétal 300G - FER A CHEVAL,3519590214232,Fer à Cheval,FAC BRUTE CUBE VEGETAL 300G,021423,16,"1,72","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,"0,3",,https://images1.savon-de-marseille.com/240-thickbox_default/savon-de-marseille-cube-vegetal-300g.jpg,France,non
5 465,Savon liquide huile d'olive,- FER A CHEVAL,non,Savon liquide huile d'olive - FER A CHEVAL,3519590252357,Fer à Cheval,FAC BRUTE SAVON LIQUIDE DE MARSEILLE A L'HUILE D'OLIVE 1L,025235,6,"5,28","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,,1,https://images1.savon-de-marseille.com/280-thickbox_default/savon-liquide-de-marseille-huile-olive-surgras-1l.jpg,France,non
5 466,Copeaux de savon,- FER A CHEVAL,non,Copeaux de savon - FER A CHEVAL,3519590214805,Fer à Cheval,COPEAUX VEGETAL SAC 15KG,901010,15,"3,19","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,1,,https://images2.savon-de-marseille.com/727-thickbox_default/savon-de-marseille-copeaux-750g.jpg,France,non
5 467,Savon liquide sans parfum,- FER A CHEVAL,non,Savon liquide sans parfum - FER A CHEVAL,3519590252272,Fer à Cheval,FAC BRUTE SAVON LIQUIDE DE MARSEILLE SANS PARFUM 500mL,025227,12,"4,2","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,,"0,5",https://images2.savon-de-marseille.com/278-thickbox_default/savon-liquide-de-marseille-sans-parfum-surgras-500ml.jpg,France,non
5 630,Savon liquide miel amande,- FER A CHEVAL,non,Savon liquide miel amande - FER A CHEVAL,3519590262233,Fer à Cheval,FAC PARFUME 500ML - MIEL & AMANDE,026223,6,"4,96","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,,"0,5",https://images2.savon-de-marseille.com/429-thickbox_default/marseille-liquid-soap-honey-almond-500ml.jpg,France,non
3 305,Fourme d'ambert pays vert,- FROMAGERIE DU GARDON,non,Fourme d'ambert pays vert - FROMAGERIE DU GARDON,0491000000495,La fromagerie du Gardon,FOURME D'AMBERT  PAYS VERT,331,2,"2,98",Alimentaire / Produits Frais / Fromage,A5.5-V5.5,ok,,,,France,non
3 306,Cantal entre deux,- FROMAGERIE DU GARDON,non,Cantal entre deux - FROMAGERIE DU GARDON,0491000000501,La fromagerie du Gardon,CANTAL ENTRE DEUX,307,1,"5,12",Alimentaire / Produits Frais / Fromage,A5.5-V5.5,ok,,,,France,non
3 307,Raclette,- FROMAGERIE DU GARDON,non,Raclette - FROMAGERIE DU GARDON,0491000000518,La fromagerie du Gardon,RACLETTE,311,1,"4,83",Alimentaire / Produits Frais / Fromage,A5.5-V5.5,ok,,,,France,non
3 311,Demi Artison,- FROMAGERIE DU GARDON,non,Demi Artison - FROMAGERIE DU GARDON,0491000000525,La fromagerie du Gardon,DEMI ARTISON,303,2,"3,23",Alimentaire / Produits Frais / Fromage,A5.5-V5.5,ok,,,http://www.fromageriegardon.fr/photos-produits-en-vente-a-sur-le-site/fromagerie-gardon-idc1/H/400/1539869010_.jpg,France,non
3 370,Saint Nectaire Fermier 1/4,- FROMAGERIE DU GARDON,non,Saint Nectaire Fermier 1/4 - FROMAGERIE DU GARDON,0491000000532,La fromagerie du Gardon,SAINT NECTAIRE FERMIER 1/4,314,2,"5,99",Alimentaire / Produits Frais / Fromage,A5.5-V5.5,ok,,,,France,non
4 935,Salers,- FROMAGERIE DU GARDON,non,Salers - FROMAGERIE DU GARDON,0491000000549,La fromagerie du Gardon,SALERS,309,1,"8,34",Alimentaire / Produits Frais / Fromage,A5.5-V5.5,ok,,,,France,non
5 404,Beurre Gardon 250 G,- FROMAGERIE DU GARDON,non,Beurre Gardon 250 G - FROMAGERIE DU GARDON,3760078780095,La fromagerie du Gardon,BEURRE GARDON 250 G,367,4,"2,28","Alimentaire / Produits Frais / Beurre, Margarine, Crème",A5.5-V5.5,ok,"0,25",,,France,non
5 631,Tomme 3 sucs 1/8,- FROMAGERIE DU GARDON,oui,Tomme 3 sucs 1/8 - FROMAGERIE DU GARDON,0491000000556,La fromagerie du Gardon,TOMME 3 SUCS BIO 1/8,3128,2,"2,99",Alimentaire / Produits Frais / Fromage,A5.5-V5.5,ok,,,http://www.fromageriegardon.fr/photos-produits-en-vente-a-sur-le-site/fromagerie-gardon-idc1/H/400/1569851707_.jpg,France,non
5 643,Demi Chapelou Lait Cru,- FROMAGERIE DU GARDON,non,Demi Chapelou Lait Cru - FROMAGERIE DU GARDON,0491000000563,La fromagerie du Gardon,DEMI CHAPELOU LAIT CRU,301,2,"4,25",Alimentaire / Produits Frais / Fromage,A5.5-V5.5,ok,,,http://www.fromageriegardon.fr/photos-produits-en-vente-a-sur-le-site/fromagerie-gardon-idc1/H/400/1447786003_.jpg,France,non
5 646,Quart de bûche de chèvre,- FROMAGERIE DU GARDON,non,Quart de bûche de chèvre - FROMAGERIE DU GARDON,0491000000570,La fromagerie du Gardon,QUART DE BUCHE DE CHEVRE,346,4,"3,15",Alimentaire / Produits Frais / Fromage,A5.5-V5.5,ok,,,,France,non
5 762,Bleu d'Auvergne Pays Vert 1/8,- FROMAGERIE DU GARDON,non,Bleu d'Auvergne Pays Vert 1/8 - FROMAGERIE DU GARDON,0491000000587,La fromagerie du Gardon,BLEU D'AUVERGNE PAYS VERT 1/8,3212,2,"3,45",Alimentaire / Produits Frais / Fromage,A5.5-V5.5,ok,,,,France,non
5 763,Brie 1/8,- FROMAGERIE DU GARDON,non,Brie 1/8 - FROMAGERIE DU GARDON,0491000000594,La fromagerie du Gardon,BRIE 1/8 ÈME,319,2,"3,77",Alimentaire / Produits Frais / Fromage,A5.5-V5.5,ok,,,,France,non
0,Bleu de brebis,- FROMAGERIE DU GARDON,non,Bleu de brebis - FROMAGERIE DU GARDON,0491000000600,La fromagerie du Gardon,BLEU DE BREBIS au poids,325,3,"2,78",Alimentaire / Produits Frais / Fromage,A5.5-V5.5,ok,,,,France,non
